Date,FN,LN,School,OQ,LOD,WTA,Course,for credit,textbook used,grade received,attendence,comment,num found this useful,num did not find this useful,gives good feedback,respected,lots of homework,accessible outside class,get ready to read,participation matters,skip class? you won't pass.,inspirational,graded by few things,test heavy,group projects,clear grading criteria,hilarious,beware of pop quizzes,amazing lectures,lecture heavy,caring,extra credit,so many papers,tough grader,comment_id
12/17/2010,Aaron,Stevens,Boston University,4.5,2.0,N/A,EC171,N/A,No,N/A,N/A,"This class was interesting and had a lot of useful personal finance info. Although some topics can be dry, Aaron tries to make the lectures interesting. He is a nice professor with a sense of humor. The HW only takes about an hour each week and quizzes aren't bad if you study a little. I recommend this class, especially for SMG students",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17985192
12/15/2010,Aaron,Stevens,Boston University,2.5,5.0,N/A,CS101,N/A,No,N/A,N/A,"The homework is like having a huge term project every week. It's ridiculous. Aaron is a nice man and attempts to make lectures interesting. However, it's just a tough class. Be prepared to devote 5 hours a week outside of class to the homework. On top of this, it's very hard to also keep up with the reading AND study for quizzes, which are killer.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17951816
10/13/2010,Aaron,Stevens,Boston University,2.5,4.0,N/A,COMP101,N/A,No,N/A,N/A,"Professor Stevens is very funny and entertaining in class, but while there is no prior knowledge required, he really teaches very little, leaves a lot up to TAs who either don't speak english or do not know how to help you, and most of it up to your Googling ability. Huge gap between class and what you are expected to know for homeworks and tests.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17654781
06/29/2010,Aaron,Stevens,Boston University,5.0,2.0,N/A,CS111,N/A,No,N/A,N/A,"I really enjoyed this class. CS111 is definitely rigorous and requires a lot of logic but Stevens is a great professor who does a great job explaining things. What impressed me most is he actually takes the time to notice who is putting in effort. Quizzes are easy, hw is time consuming but doable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17378133
06/27/2010,Aaron,Stevens,Boston University,5.0,2.0,N/A,CS111,N/A,No,N/A,N/A,"I took this over the summer so it was intense but thats expected. Stevens is entertaining, has a sense of humor, and is very approachable. He uses good metaphors to help you understand the material. His quizzes are pretty easy if you study. The homeworks can be challenging but it is easy to get help. I highly recommend a class with Stevens.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17371668
06/25/2010,Aaron,Stevens,Boston University,3.5,2.0,N/A,CS101,N/A,No,N/A,N/A,"Lectures were interesting (make sure you go to them). Covered a large variety of topics, most of which were interesting. Quizzes every other week were fair and weekly homeworks weren't bad either. Labs were kind of pointless though and they just confused me. Entertaining and a good professor overall. Also you don't need the textbook.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17367937
06/08/2010,Aaron,Stevens,Boston University,2.0,2.0,N/A,CS101,N/A,No,N/A,N/A,"aaron is not a very good lecturer goes off topic and his tests/quizes do ask alot of you. Also, of his two sections he gave 4 kids an A in the first class out of 45 ... what a joke. anyway lieku was a horrible TA so watch out but vinita is nice and helpful! goodluck",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17315479
05/17/2010,Aaron,Stevens,Boston University,4.0,5.0,N/A,CS108,N/A,Yes,N/A,N/A,"Aaron is a great instructor. He is dissiplined, clear in his lectures and assingments. However, Aaron expects the same quality of work from you. A lot of people do not like him mostly because the course work is really hard (you always have to meet deadlines) or prep for quizes. I did not mind the work, cause it was fun. Adivce: get to know him. gl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17220152
05/10/2010,Aaron,Stevens,Boston University,4.5,2.0,N/A,CS101,N/A,Yes,N/A,N/A,"Aaron is the the clearest, most organized, and most engaging professor I have had the chance to study under at BU. Add to that a great sense of humor, and CS101 is definitely a class you DON'T want to miss!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17168234
05/09/2010,Aaron,Stevens,Boston University,1.0,5.0,N/A,CS101,N/A,No,N/A,N/A,"Stay away from this guy!Computers are my world and this dude almost killed it for me. The class was easy for me, but for many it was very hard. The problem is that he expects you to know almost everything and is a terrible instructor. Not approachable and is very full of himself. Also, he's hired graders that grade ridicuously (and he knows it!).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17157687
05/09/2010,Aaron,Stevens,Boston University,1.0,5.0,N/A,CS101,N/A,No,N/A,N/A,"By far the worst professor I have had at BU. He may be better at a higher level where the topics are more focused, but for the introductory course he was all over the place. He makes no sense, expects a ton of background knowledge, and he is tricky on his exams. He also tries very hard to be cool instead of putting more effort into making sense.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17156110
05/04/2010,Aaron,Stevens,Boston University,3.5,4.0,N/A,CS101,N/A,No,N/A,N/A,DO NOT BUY THE BOOKS FOR THIS CLASS.you literally never need them and it's a waste of money. A lot of people really hated aaron but this class is just BORING and he's passionate about it. just memorize the slides (i know REALLY boring)&amp; you'll do fine. do your homework and ask the TAs to help. beware: more work than expected to fulfill div. req.tho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17120104
04/11/2010,Aaron,Stevens,Boston University,2.5,3.0,N/A,CS101,N/A,No,N/A,N/A,"This course is alright--a good way to fill the math req without taking a math course.  lots of work involved, but relatively easy if you put the time in.  not a particularly interesting course, but not terribly difficult.  had to seek help elsewhere.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16980124
04/11/2010,Aaron,Stevens,Boston University,1.5,5.0,N/A,CS101,N/A,No,N/A,N/A,"I hated this class. It was completely useless.  The quizzes were really hard.  I tried studying for them but it was useless.  Plus, he was not that approachable and did not make the lectures as interesting as I thought.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16977852
01/13/2010,Aaron,Stevens,Boston University,3.0,3.0,N/A,CS101,N/A,No,N/A,N/A,"Wholly Shitzu, I hated this class.  I paid no attention at all.  Labs are completely pointless.  IF you pay attention, you will do well in the class.  Hard to pay attention though.  Tests are random.  Overall, it is ok, but boring as Shitzu.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16722038
12/21/2009,Aaron,Stevens,Boston University,5.0,4.0,N/A,CS101,N/A,Yes,N/A,N/A,"The class is hard. You have to study for his quizzes but they definitely help prepare you for the final. Homework assignments are worth the effort, a great grade booster. Honestly, if you put in the time and do the work, you'll be fine. I don't like the subject but Stevens tries to make it as fun as possible. Plus his office hours definitely help.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16614447
12/19/2009,Aaron,Stevens,Boston University,4.5,5.0,N/A,CS108,N/A,Yes,N/A,N/A,"This class is not to be taken as a joke. It is a difficult class with a heavy course-load, which is especially challenging if you don't love computer programming. However, I will say this: I have learned skills in this class that will apply to many other areas in my life. Aaron Stevens is an amazing professor who truly cares about his students.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16605832
12/18/2009,Aaron,Stevens,Boston University,5.0,2.0,N/A,CS108,N/A,No,N/A,N/A,"I love Aaron. Clear slides and awesome teaching, always there to help. Homeworks were demanding, but really helps in learning and grade boosting. Use easier assignments at the beginning to build a strong grade. Rushed my last homework in 4 hours and final project 3 days, and I still got my A. &amp;lt;3 Aaron forever",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16599090
12/16/2009,Aaron,Stevens,Boston University,2.0,3.0,N/A,CS111,N/A,Yes,N/A,N/A,"Lectures were disorganized and not engaging at all. He mumbles a lot and is not very approachable. Homework and projects are reasonable but he expects a lot more. He usually favorites one or two students in the class. Book is very useful. Avoid office hours, he only talks about his personal life and his career.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16572374
11/09/2009,Aaron,Stevens,Boston University,4.0,2.0,N/A,CS101,N/A,No,N/A,N/A,"Really funny, makes class fun to go to.  If you like working with programs like Flash, Photoshop, html, then you'll love this class.  The quizzes are manageable and I didn't use the book once.  I recommend you take this class, it's not much work at all, and that work you do have to complete is enjoyable.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16336362
09/06/2009,Aaron,Stevens,Boston University,5.0,3.0,N/A,CS111,N/A,Yes,N/A,N/A,"Kind of a challenging class but a very good instructor. He is very knowledgeable about Java, can answer any questions you have no matter how specific, and he does a good job of explaining difficult concepts through metaphors or through drawings on the board. Overall a very stimulating class.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16175417
08/11/2009,Aaron,Stevens,Boston University,5.0,4.0,N/A,CS111,N/A,Yes,N/A,N/A,Great teacher.  His lectures are always clear and informative and his examples help the students further understand the material.  Be prepared for a lot of work in cs111 but a great class overall.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16110241
08/10/2009,Aaron,Stevens,Boston University,1.5,3.0,N/A,CS108,N/A,No,N/A,N/A,"Although I did well in this class and did not find the workload overwhelming, I did not find Aaron helpful or engaging. I often felt that his lectures were fairly useless and even in office hours he would often either choose to not answer my questions or would not know the answer. Would recommend the course, but not the professor.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16107573
08/10/2009,Aaron,Stevens,Boston University,4.0,3.0,N/A,CASCS,N/A,No,N/A,N/A,"CS 108 is great intro to programming class - both the course and Stevens ability to teach the course. Yes, homeworks can be somewhat long and challenging - but, you have plenty of time to ask questions and Stevens and the TA always give helpful, timely responses Quizzes and Tests are very straightfoward (just study the slides). I loved this class!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16107501
05/30/2009,Aaron,Stevens,Boston University,4.5,2.0,N/A,CS101,N/A,No,N/A,N/A,"Great prof- likes and helps his students.  If you pay attention and do all the assignments it's pretty easy to do well, and a great class to take for your mcs req!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15915808
05/11/2009,Aaron,Stevens,Boston University,4.5,5.0,N/A,CS108,N/A,No,N/A,N/A,"Great professor who will challenge you but will ultimately bring out your best. Very caring and helpful. Accessible, and replies to e-mails fast. Work hard and show him that you care and you will be rewarded. Would highly recommend this professor and the course. My advice- if you are taking CS108 take it in conjunction with easier classes.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15809669
05/10/2009,Aaron,Stevens,Boston University,4.5,4.0,N/A,CS108,N/A,No,N/A,N/A,"Aaron provides a great intro to CS &amp; programming for those w/little or no experience. He teaches both parts ? the language of programming and how to think logically. He is always available (email, IM, office hours), and he recognizes and rewards hard work. The time commitment is considerable, but you?ll learn real applicable skills. Book not needed",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15808195
04/21/2009,Aaron,Stevens,Boston University,1.0,5.0,N/A,CS101,N/A,Yes,N/A,N/A,"In this day in age it is all too often that Computer Science teachers are often regarded as easy. Aaron is undeniably not the case. He is an utterly useless lecturer, a niggard quiz grader, and diabolical person in general. He thrives on murder the dreams and aspirations of youthful, energetic CS students who only wish to further their knowledge.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15686131
04/21/2009,Aaron,Stevens,Boston University,1.5,5.0,N/A,CS101,N/A,No,N/A,N/A,"Never teaches whatever is going to be in the HW.  The HW is very hard and is very time consuming.  He thinks he's funny but really is an ****.  Awful teacher, can't teach... harsh grader",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15686108
04/05/2009,Aaron,Stevens,Boston University,1.5,4.0,N/A,CS101,N/A,No,N/A,N/A,"Homeworks were awful, took soo much time to complete and grading was very specific.  Classes were boring, and stevens trying to wayy to hard to get us to like him was annoying.  I spent more time doing work for this class than any other this semester and am failing. Take a stats class instead!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15608827
04/02/2009,Aaron,Stevens,Boston University,2.0,4.0,N/A,CS101,N/A,No,N/A,N/A,"He's a nice enough guy, his jokes may be a little corny, but the class isn't great. It's not really because of him, it's just boring. It's not extremely difficult until you get to programming, which will kick your ass. Labs are a waste and I couldn't understand one word my TF said. Not a terrible course, I actually thought making a webpage was fun.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15600377
12/29/2008,Aaron,Stevens,Boston University,2.5,4.0,N/A,CS101,N/A,No,N/A,N/A,"This class is terrible in the sense that the homework take hours, the labs are utterly useless, and the quizzes are difficult because they're graded 1-10. My grade in this class was the lowest I ever received at BU. The professor is nice and somewhat entertaining, but the poor grades are just not worth it. Take a math class instead, way easier!!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15292685
12/26/2008,Aaron,Stevens,Boston University,4.0,4.0,N/A,CS101,N/A,No,N/A,N/A,"Course isn't great, but not because of Aaron:if u dont have an interest, u just wont like it.HW is hard, but help is easy to come by, cause he really cares about his students;lecture slides are good to review for finals and quizes;go to class even though the slides are online, he gives good examples!if u are willing to work hard, u will do well.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15280414
12/18/2008,Aaron,Stevens,Boston University,2.0,4.0,N/A,CS101,N/A,No,N/A,N/A,"He loves to go on political rants and interrupt class with his comments.  His second to last lecture was completely about US health care and what he thinks should be done with it.  When he actually teaches, he teaches from his slides and presents like a freshman would. Ask him a question and he looks clueless. Learned more from our Awesome TF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15239177
